FQDN,Is_Bad,Has_A_Record,Has_AAAA_Record,Has_MX_Record,Has_TXT_Record,A_Records,AAAA_Records,MX_Records,TXT_Records,Final_Protocol_HTTPS,Status_Code_OK,HTTP_to_HTTPS_Redirect,High_Redirects,Redirects,HSTS,Certificate_Valid,Has_Suspicious_Keywords,Final_URL_Known,Certificate_Issuer,Certificate_Expiry,Domain_Age,TLD,Content_Type,IP_Analysis,Overall_Status
b1cedfe571d759cce3bde852874baa8c.adk2.co,1,1,2,2,2,37.48.65.148,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"37.48.65.148: (ASN=2, Country=2, Description=2); ",Warning
1r5vih4.yyjvimo.com,1,1,2,2,2,185.107.56.199,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"185.107.56.199: (ASN=2, Country=2, Description=2); ",Warning
adimg.alice.it,0,1,2,1,2,156.54.69.9,,20 mxfamily.alice.it.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"156.54.69.9: (ASN=2, Country=2, Description=2); ",Good
20731090p.rfihub.com,1,1,2,2,2,193.0.160.131,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"193.0.160.131: (ASN=2, Country=2, Description=2); ",Suspicious
tm.us.qualtrics.com,0,1,2,2,2,2.20.156.131,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"2.20.156.131: (ASN=2, Country=2, Description=2); ",Good
verify.touchdownworld.cz,1,1,2,2,2,212.224.107.80,,,,0,1,0,0,0,2,1,1,1,2,2,2,0,0,"212.224.107.80: (ASN=2, Country=2, Description=2); ",Suspicious
links.bongacash.com,1,1,2,2,2,80.209.249.242,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"80.209.249.242: (ASN=2, Country=2, Description=2); ",Warning
live-sex-cam.go.pl,0,1,2,2,2,212.77.100.98,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"212.77.100.98: (ASN=2, Country=2, Description=2); ",Good
www.worldfreemovies.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
0www.crypto-webminer.com,1,1,2,1,1,202.61.204.169,,10 mail.crypto-webminer.com.,"""v=spf1 mx -all"",""google-site-verification=8EKhTg0Ash4SPVlxo6bH08w2Uzm9jiKwq7wD7b9zVDQ"",""38029f3badddb80295523a4f965fdf08""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"202.61.204.169: (ASN=2, Country=2, Description=2); ",Suspicious
mainnetsync.net,1,1,1,2,2,89.116.192.211,2a02:4780:b:1395:0:2426:a7a3:6,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"89.116.192.211: (ASN=2, Country=2, Description=2); ",Suspicious
www.delairerecyclage.com,1,1,2,2,2,46.31.193.162,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"46.31.193.162: (ASN=2, Country=2, Description=2); ",Suspicious
ww17.desbrophy.com,1,1,2,2,1,185.53.177.54,,,"""v=spf1 ip6:fd1b:212c:a5f9::/48 -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"185.53.177.54: (ASN=2, Country=2, Description=2); ",Suspicious
stats.apukuntur.com,0,1,1,2,2,88.198.28.107,2a01:4f8:d0a:51ec::2,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"88.198.28.107: (ASN=2, Country=2, Description=2); ",Good
www.ccalaire.com,1,1,2,2,2,217.76.132.249,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"217.76.132.249: (ASN=2, Country=2, Description=2); ",Suspicious
clojldfcwf.duckdns.org,0,1,2,2,1,92.118.229.113,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"92.118.229.113: (ASN=2, Country=2, Description=2); ",Good
affiliate.wugi.cz,1,1,2,2,2,213.109.166.180,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"213.109.166.180: (ASN=2, Country=2, Description=2); ",Suspicious
stackerlee.duckdns.org,0,1,2,2,1,85.225.132.241,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"85.225.132.241: (ASN=2, Country=2, Description=2); ",Good
treddr.com,1,1,2,1,2,5.35.99.155,,"20 eforward5.registrar-servers.com.,15 eforward4.registrar-servers.com.,10 eforward1.registrar-servers.com.,10 eforward2.registrar-servers.com.,10 eforward3.registrar-servers.com.",,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"5.35.99.155: (ASN=2, Country=2, Description=2); ",Warning
com.zeit.info,1,1,2,2,1,64.190.63.222,,,"""v=spf1 -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"64.190.63.222: (ASN=2, Country=2, Description=2); ",Suspicious
ads.uxs.at,0,1,2,2,2,213.208.132.58,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"213.208.132.58: (ASN=2, Country=2, Description=2); ",Good
mardito.duckdns.org,0,1,1,2,2,79.158.63.94,2a02:9140:c200:7100:cb45:3eb:8f34:f9ed,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"79.158.63.94: (ASN=2, Country=2, Description=2); ",Good
analytics.chita.ru,0,1,2,2,2,195.19.220.18,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"195.19.220.18: (ASN=2, Country=2, Description=2); ",Good
fcgk18-1.fna.fbcdn.net.domain.name,0,1,2,2,2,185.38.109.109,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"185.38.109.109: (ASN=2, Country=2, Description=2); ",Good
videogate1.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
abot.admitad.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
stroeer-dooh.bid.d3sv.net,1,1,2,2,2,159.69.146.167,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,"159.69.146.167: (ASN=2, Country=2, Description=2); ",Suspicious
roku.qualtrics.com,0,1,2,2,2,2.20.156.131,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"2.20.156.131: (ASN=2, Country=2, Description=2); ",Good
www.paiementscuriseleboncoin914.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ihgkmgwfhjam.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
constelacions.webcindario.com,1,1,2,2,2,5.57.226.202,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"5.57.226.202: (ASN=2, Country=2, Description=2); ",Warning
ns4000wip.com,0,1,1,1,2,0.0.0.0,::,"10 mx1.csof.net.,10 mx2.csof.net.",,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
www.zxrc.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
gitlab.gitlab.git.newlifecompton.coms.fr.sts.detmer.duckdns.org,0,1,2,2,1,86.87.119.140,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"86.87.119.140: (ASN=2, Country=2, Description=2); ",Good
ciezkieczasy.is-best.net,1,1,2,2,2,82.163.176.101,,,,0,1,0,0,1,2,1,0,1,2,2,2,0,0,"82.163.176.101: (ASN=2, Country=2, Description=2); ",Warning
portainer.andergama.duckdns.org,0,1,2,2,1,149.90.144.253,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"149.90.144.253: (ASN=2, Country=2, Description=2); ",Good
kawiesh.duckdns.org,1,1,2,2,2,185.199.108.153,,,,1,1,1,0,1,0,1,0,1,2,2,2,0,0,"185.199.108.153: (ASN=2, Country=2, Description=2); ",Warning
test.geregun.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
git.netedars.orgwww.sts.detmer.duckdns.org,0,1,2,2,1,86.87.119.140,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"86.87.119.140: (ASN=2, Country=2, Description=2); ",Good
git.git.gitlab.konkancoast.comtlab.id.ui.directs.detmer.duckdns.org,0,1,2,2,1,86.87.119.140,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"86.87.119.140: (ASN=2, Country=2, Description=2); ",Good
git.zxb8h69f.xyzom.pls.fr.sts.detmer.duckdns.org,0,1,2,2,1,86.87.119.140,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"86.87.119.140: (ASN=2, Country=2, Description=2); ",Good
37gushi.icu.domain.name,0,1,2,1,2,185.38.109.109,,10 mail.parktons.com.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"185.38.109.109: (ASN=2, Country=2, Description=2); ",Good
casahowellis.duckdns.org,0,1,2,2,1,81.79.25.183,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"81.79.25.183: (ASN=2, Country=2, Description=2); ",Good
celltranspl.com,1,1,2,2,2,90.156.201.22,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"90.156.201.22: (ASN=2, Country=2, Description=2); ",Warning
assrpi89.duckdns.org,0,1,2,2,1,37.116.195.150,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"37.116.195.150: (ASN=2, Country=2, Description=2); ",Good
kentvwfestival.co.uk,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
grandwild.postaffiliatepro.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
frank-test.duckdns.org,0,1,2,2,1,178.202.240.230,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"178.202.240.230: (ASN=2, Country=2, Description=2); ",Good
www.sexyvery.duckdns.org,0,1,2,2,1,94.21.133.225,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"94.21.133.225: (ASN=2, Country=2, Description=2); ",Good
fionan.duckdns.org,0,1,2,2,1,84.203.102.23,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"84.203.102.23: (ASN=2, Country=2, Description=2); ",Good
www.globeassociates.in,0,1,1,2,2,92.113.23.42,2a02:4780:42:633e:930:80fd:bd95:d52e,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"92.113.23.42: (ASN=2, Country=2, Description=2); ",Good
jaypa.duckdns.org,0,1,2,2,1,79.117.116.167,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"79.117.116.167: (ASN=2, Country=2, Description=2); ",Good
deportes.noticias365.info,1,1,2,2,2,94.229.72.121,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"94.229.72.121: (ASN=2, Country=2, Description=2); ",Warning
www.creditcardbusinessaid.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
stat.envir.ee,0,1,2,2,2,213.184.40.16,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"213.184.40.16: (ASN=2, Country=2, Description=2); ",Good
api.mariacasino.com,0,1,2,2,2,85.184.96.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"85.184.96.0: (ASN=2, Country=2, Description=2); ",Good
www.grup18-hots-terbaru077.duckdns.org,1,1,2,2,1,5.161.84.105,,,"""""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,"5.161.84.105: (ASN=2, Country=2, Description=2); ",Suspicious
cmi.iad1.qualtrics.com,0,1,2,2,2,2.22.32.139,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"2.22.32.139: (ASN=2, Country=2, Description=2); ",Good
promozoo.iptrack.io,1,1,2,2,2,51.145.12.81,,,,1,1,1,0,1,1,1,0,1,2,2,2,0,0,"51.145.12.81: (ASN=2, Country=2, Description=2); ",Warning
interinterinter.duckdns.org,0,1,2,2,1,37.162.140.246,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"37.162.140.246: (ASN=2, Country=2, Description=2); ",Good
www.programme-media.fr,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
kawons.live,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
inpost-pl.463823.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
sportusshopping.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.corbon.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
luxuriousdesertfrenchies.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
sq.s89.duckdns.org,0,1,2,2,2,80.213.222.127,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"80.213.222.127: (ASN=2, Country=2, Description=2); ",Good
13markets.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.promptchatgpt.de,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
codashop99.mrbasic.com,1,1,2,2,2,5.189.159.42,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"5.189.159.42: (ASN=2, Country=2, Description=2); ",Warning
1called.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
analytics-labs-stage.adobe.io,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.inpost.pl-safepost.casa,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
4gclinical.qualtrics.com,1,1,2,2,2,2.20.156.131,,,,1,1,1,0,2,1,1,2,1,2,2,2,0,0,"2.20.156.131: (ASN=2, Country=2, Description=2); ",Warning
secure.studieren.de,1,1,2,2,2,213.183.15.3,,,,1,1,1,0,2,0,1,1,1,2,2,2,0,0,"213.183.15.3: (ASN=2, Country=2, Description=2); ",Suspicious
core.newrelic.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
legenhit.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
3656bb.vip,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
oglazsamy.pl,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
19te.homepage.t-online.de,1,1,1,1,2,80.150.6.138,2003:2:2:15:80:150:6:138,"10 smtp-02.tld.t-online.de.,10 smtp-01.tld.t-online.de.",,1,1,1,0,1,0,1,0,1,2,2,2,0,0,"80.150.6.138: (ASN=2, Country=2, Description=2); ",Warning
magic-tabs.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
sign827a-for827a.multitvshows.co.pl,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
welkaroo.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
topsport.lt,1,1,2,2,2,82.135.132.253,,,,1,0,1,0,1,0,1,2,1,2,2,2,0,0,"82.135.132.253: (ASN=2, Country=2, Description=2); ",Suspicious
airsonic.legoerk.duckdns.org,1,1,2,2,1,217.83.103.64,,,"""""",1,1,1,0,1,0,1,0,1,2,2,2,0,0,"217.83.103.64: (ASN=2, Country=2, Description=2); ",Warning
husbandprecedent.cyou,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
searchfaa2.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.info-americasns.yixvpt.top,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
ahjjsxonzgighrmx.capture.umbel.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.cyclebusiness.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
jordanchen7361.sytes.net,0,1,2,2,2,0.0.0.0,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
caychay.online,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
www.vinted-polska-lsa.ordernew484822.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.ucoz.ru,1,1,2,2,2,195.216.243.246,,,,1,1,1,0,1,0,1,0,1,2,2,2,0,0,"195.216.243.246: (ASN=2, Country=2, Description=2); ",Warning
fakty-miasto.x9.eu,1,1,2,2,2,138.201.129.184,,,,1,1,1,0,2,0,1,0,1,2,2,2,0,0,"138.201.129.184: (ASN=2, Country=2, Description=2); ",Warning
www.magic-catering.by,1,1,2,1,2,178.159.242.186,,10 emx.mail.ru.,,1,1,1,0,1,1,1,0,1,2,2,2,0,0,"178.159.242.186: (ASN=2, Country=2, Description=2); ",Warning
shift-offers.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.rcube000001.firebaseapp.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
tube-porno-xxx.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
delivery51.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
kodsms-428925.jdhs.pl,1,1,2,2,2,185.253.212.22,,,,1,1,1,0,2,1,1,0,1,2,2,2,0,0,"185.253.212.22: (ASN=2, Country=2, Description=2); ",Warning
roadglowgr.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
chiropraxis-sperfeld.de,1,1,2,2,2,195.90.211.168,,,,1,1,1,0,1,1,1,0,1,2,2,2,0,0,"195.90.211.168: (ASN=2, Country=2, Description=2); ",Warning
ad.cmgmedia.ro,1,1,2,2,1,37.156.180.179,,,"""v=spf1 ip4:86.107.43.20 ip4:37.156.180.179 ip4:86.107.43.75 ip4:93.119.122.143 +a +mx +ip4:86.107.43.78 +ip4:188.212.127.4 ~all""",1,1,1,0,1,0,1,0,1,2,2,2,0,0,"37.156.180.179: (ASN=2, Country=2, Description=2); ",Warning
casinoprofi.com,1,2,2,1,1,,,"5 mail.h-email.net.,1 alltheemails.com.","""v=spf1 ip6:fd1b:212c:a5f9::/48 -all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
medusasglance.com,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
apepix.com,0,2,1,1,1,,"2001:4860:4802:32::15,2001:4860:4802:34::15,2001:4860:4802:36::15,2001:4860:4802:38::15","10 mx.zoho.com.,20 mx2.zoho.com.,50 mx3.zoho.com.","""v=spf1 include:zoho.com ~all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
faldo.pl,1,1,2,2,1,185.253.212.22,,,"""v=spf1 mx -all""",1,1,1,0,2,1,1,0,1,2,2,2,0,0,"185.253.212.22: (ASN=2, Country=2, Description=2); ",Warning
seemorgh.camp.sabavision.com,1,1,2,2,2,185.147.178.24,,,,1,1,1,0,2,0,1,0,1,2,2,2,0,0,"185.147.178.24: (ASN=2, Country=2, Description=2); ",Warning
com.googlemaail.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
cpcalendars.unionbankonline-claim-voucher.duckdns.org,0,2,2,1,2,,,50 cpcalendars.unionbankonline-claim-voucher.duckdns.org.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.kitchencabinetcupboarddealhome.com,1,2,2,2,2,,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
ba2.omniture.com,0,1,2,2,2,10.0.30.2,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"10.0.30.2: (ASN=2, Country=2, Description=2); ",Good
statistics.hausderwissenschaft.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
vipgod.ru,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,,Warning
inpost-zwei.order2588322.info,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
atc-web.asgard-prod-d.mdw1.k8s.sendgrid.net,0,1,2,2,1,10.28.10.80,,,"""heritage=external-dns,external-dns/owner=external-dns,external-dns/resource=ingress/atc/atc-ingress""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"10.28.10.80: (ASN=2, Country=2, Description=2); ",Good
www.fashionpublicnewz.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
collabora.dayfamily.duckdns.org,0,2,2,2,1,,,,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.bmanh.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
inpost-pl.register786.online,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
www.thaaterred.site,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
hunky.ulitron.ru,0,1,1,2,2,0.0.0.0,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"0.0.0.0: (ASN=2, Country=2, Description=2); ",Good
1eurohouse.com,1,1,2,2,2,77.247.179.89,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,0,"77.247.179.89: (ASN=2, Country=2, Description=2); ",Warning
h5.ucrdt.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
detitouch.radar.imgsmail.ru,1,2,2,2,2,,,,,0,1,0,0,0,2,1,0,1,2,2,2,0,1,,Suspicious
www.101sexpositions.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
drogowe-wypadki24.pl,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
cozydecorshop.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.ekaayaconceretesolutions.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.4some1special.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
jupyter.zanna.duckdns.org,0,2,2,1,2,,,50 jupyter.zanna.duckdns.org.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.rostrobranchial.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
imitrex-sumatriptan.com,1,2,2,1,1,,,10 mail.imitrex-sumatriptan.com.,"""v=spf1 a mx ip4:167.235.223.94 ip4:195.201.79.176/28 include:_auxspf.axspace.com ~all""",0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
beta.vpon.com,0,1,2,2,2,220.130.162.19,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"220.130.162.19: (ASN=0, Country=0, Description=0); ",Good
ww16.onlinepionist.com,1,2,2,2,2,,,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,,Suspicious
welcome.indihome.co.id,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
dogyampoodles.com,0,2,2,1,2,,,0 mail.dogyampoodles.com.,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
xiblog.com.tw,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
imap.onmypc.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
cn02071.tw1.ru,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ns1.krfcompany.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.parsgranite.ir,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
medinses.ru,0,1,1,1,1,31.31.196.86,2a00:f940:2:2:1:1:0:203,"10 mx1.hosting.reg.ru.,20 mx2.hosting.reg.ru.","""v=spf1 ip4:31.31.196.86 a mx include:_spf.hosting.reg.ru ~all""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"31.31.196.86: (ASN=2, Country=2, Description=2); ",Good
www.onads.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
www.newprofitcontrol.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
zof-shaddy.trafficfactory.biz,0,1,2,2,2,69.55.57.37,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"69.55.57.37: (ASN=2, Country=2, Description=2); ",Good
firstfive.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ad.br.doubleclick.net,0,1,2,2,2,216.58.204.230,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"216.58.204.230: (ASN=2, Country=2, Description=2); ",Good
mlbb-events29.duckdns.org,0,1,2,1,1,192.169.69.26,,50 mlbb-events29.duckdns.org.,"""""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"192.169.69.26: (ASN=2, Country=2, Description=2); ",Good
www.d266b2co2bge4m.cloudfront.net,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
confirmingmypoczta.blogspot.com,1,1,1,2,2,142.250.180.129,2a00:1450:4002:403::2001,,,0,0,0,0,0,2,1,2,1,2,2,2,0,0,"142.250.180.129: (ASN=2, Country=2, Description=2); ",Suspicious
p93320.clksite.com,0,1,2,2,2,52.116.53.147,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"52.116.53.147: (ASN=2, Country=2, Description=2); ",Good
tr.trafficnews.lyria.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
openai.monica.plus,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
nextcloud.seppolind.duckdns.org,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
in25app.com,0,1,2,1,1,66.220.9.249,,0 maa.in25grid.net.,"""v=spf1 mx a ip4:66.220.9.192/26 a:in25grid.net""",2,2,2,2,2,2,2,2,2,2,2,2,0,2,"66.220.9.249: (ASN=2, Country=2, Description=2); ",Good
chasebillingverification-secure.25u.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
test-openai.projects.pragmatic.al,0,1,2,2,2,52.168.82.128,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,"52.168.82.128: (ASN=2, Country=2, Description=2); ",Good
studytorestore.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
ollx.980988.xyz,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
s1cherhe1ts-check.top,1,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,Caution
telechargementspremium.com,0,2,1,2,2,,::,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
clk.optaim.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
amazingfrenchbulldogshome.com,0,2,2,2,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,0,2,,Good
